train_id,region,season,train_type,train_age_years,average_speed_kmph,distance_travelled_km,ambient_temperature_c,humidity_percent,rainfall_mm,wheel_wear_percent,track_vibration_level,rail_wear_mm,bearing_temperature_c,axle_temperature_c,brake_pad_wear_percent,brake_pressure_psi,battery_voltage,last_maintenance_days,sensor_health_index,inspection_score,delay_minutes,failure_type,maintenance_required,failure_severity,risk_score
82583,Western Railway,Monsoon,Express,8,114.85330557289754,33107,25.1,74.2,59.0,25.4,2.54,3.32,62.0,60.0,3.0,111.9,23.91,110,61.9,71.2,10.2,None,0,None,59.7
82584,Southern Railway,Winter,Passenger,11,71.6625754841292,129209,16.4,45.0,5.2,12.8,1.35,6.71,73.9,62.1,24.0,103.5,25.4,112,74.9,86.4,5.4,None,0,None,49.8
82585,Eastern Railway,Summer,Passenger,18,58.730319780593724,74298,32.2,50.6,,56.5,4.83,11.19,75.7,66.3,37.4,91.1,24.46,1,100.0,95.4,23.6,None,0,None,51.6
82586,Eastern Railway,Summer,Metro,14,70.91895823759971,37603,36.7,53.1,2.0,38.5,3.75,9.87,64.1,56.2,18.3,112.9,24.49,127,86.4,91.1,12.6,None,0,None,50.0
82587,Northern Railway,Monsoon,Freight,21,62.69730335756464,41171,31.3,98.0,71.5,60.4,4.39,9.22,84.6,74.0,37.9,99.9,24.94,142,70.9,66.4,26.1,Brake Failure,1,High,72.9
82588,Central Railway,Winter,Express,2,101.37240781747111,133031,23.6,44.0,5.9,2.5,0.0,11.11,62.8,46.1,7.0,116.2,24.89,174,57.7,58.1,4.2,Wheel Defect,1,Critical,61.1
82589,Central Railway,Summer,Express,2,80.22569793138379,227360,34.7,77.4,,13.8,1.78,4.97,66.8,52.4,17.8,115.0,23.75,311,36.0,49.5,6.6,None,0,None,75.5
82590,South Central Railway,Winter,Freight,16,56.66994522544717,216975,18.7,36.8,1.3,34.8,4.53,5.8,74.1,58.4,46.0,95.5,25.7,300,39.8,44.1,0.8,None,0,None,86.1
82591,Eastern Railway,Summer,Passenger,27,69.57126490769247,171480,35.8,47.5,5.3,51.3,4.84,11.32,82.7,63.9,78.7,78.6,26.49,260,55.9,59.2,19.5,Wheel Defect,1,Medium,84.2
82592,Southern Railway,Monsoon,Express,2,115.43175949171129,53329,24.7,71.3,75.3,16.2,1.66,1.45,66.6,61.2,8.3,123.5,26.08,277,44.0,57.1,22.4,None,0,None,69.2
82593,Northern Railway,Monsoon,Passenger,32,70.95168719603035,189736,29.5,100.0,53.8,64.0,4.83,13.98,84.0,77.0,67.7,81.2,26.14,137,76.4,72.6,35.4,None,0,None,74.2
82594,Western Railway,Summer,Freight,22,52.24552342570788,29568,42.3,53.7,5.3,34.3,4.27,12.16,59.6,59.8,24.1,118.9,25.0,147,61.8,56.8,1.6,None,0,None,70.9
82595,Western Railway,Summer,Express,33,137.88238146745516,87871,39.0,60.4,7.9,66.0,6.05,17.2,82.4,65.1,66.3,96.0,25.21,162,65.2,59.8,11.0,Track Defect,1,Medium,83.0
82596,Central Railway,Summer,Metro,6,60.558732841836054,190419,37.4,74.6,10.0,25.8,1.47,5.7,119.88,52.8,10.5,109.7,22.72,98,77.7,83.3,19.3,None,0,None,51.4
82597,Eastern Railway,Monsoon,Freight,18,59.28914323421202,117947,31.8,80.5,,40.8,3.83,6.3,81.6,67.9,19.8,114.6,27.51,330,36.5,66.3,46.8,None,0,None,75.7
82598,Western Railway,Winter,Passenger,18,89.67571261754614,734324,20.9,35.5,1.3,37.7,3.46,8.22,61.2,58.8,17.3,115.9,23.89,97,83.0,70.8,9.6,None,0,None,58.8
82599,Eastern Railway,Monsoon,Express,10,87.92271845444806,11957,28.3,55.8,37.4,14.7,,6.59,41.6,65.6,46.0,78.2,23.84,47,89.1,88.3,30.0,None,0,None,48.5
82600,Eastern Railway,Monsoon,Freight,28,48.35124536062831,302591,30.4,72.2,66.7,91.6,5.58,18.04,97.5,82.0,43.7,88.8,27.84,270,49.3,40.0,8.0,Track Defect,1,Low,98.7
82601,Northern Railway,Summer,Freight,26,69.29319889874529,129873,36.2,56.9,12.6,,4.13,11.54,89.7,80.1,31.4,114.1,22.8,6,100.0,82.2,16.2,Signal Failure,1,Medium,57.7
82602,Central Railway,Monsoon,Passenger,27,72.35452288590703,146394,28.7,,38.1,61.7,5.36,10.04,79.3,70.3,48.5,96.2,26.91,37,93.4,86.8,63.1,None,0,None,60.0
82603,Eastern Railway,Summer,Express,15,98.77372811183241,156899,34.5,54.1,7.9,31.7,1.4,6.68,74.3,59.8,44.2,86.7,25.27,105,67.1,61.2,19.2,None,0,None,69.9
82604,Southern Railway,Summer,Freight,28,49.38701006533558,173977,37.3,60.9,2.1,73.8,,10.76,81.2,83.7,69.0,78.4,25.0,356,37.8,42.3,1.5,None,0,None,100.0
82605,Southern Railway,Monsoon,Passenger,10,71.0320722174052,98884,30.4,85.2,74.4,26.8,1.72,8.22,78.2,63.4,4.5,121.6,25.52,177,68.9,65.2,37.9,None,0,None,60.6
82606,Northern Railway,Winter,Metro,28,62.130773470410546,218092,26.3,46.4,0.5,59.0,4.89,12.68,105.2,69.1,73.7,80.6,22.54,47,92.8,88.9,0.9,Track Defect,1,Medium,62.4
82607,Central Railway,Monsoon,Freight,24,58.05126040813366,43973,26.8,96.2,33.3,42.2,4.01,11.59,78.2,63.6,22.5,114.6,25.72,212,52.2,42.2,19.5,None,0,None,81.4
82608,Western Railway,Summer,Passenger,14,52.19669283108827,18475,39.3,59.3,18.1,38.6,3.8,5.84,78.5,72.4,61.8,66.6,23.85,20,100.0,93.7,5.7,None,0,None,51.4
82609,Central Railway,Monsoon,Freight,2,69.81862182546341,15613,23.3,,70.5,21.4,2.22,7.25,68.4,54.1,18.4,104.2,23.65,134,75.7,69.3,66.1,None,0,None,57.7
82610,Eastern Railway,Summer,Passenger,33,72.95873944113625,123522,39.7,51.1,5.2,51.2,5.15,13.32,70.7,65.9,69.1,90.3,,106,72.5,64.8,20.5,None,0,None,75.5
82611,Eastern Railway,Summer,Passenger,27,66.36691367216002,142566,46.8,74.8,0.4,51.5,4.57,11.49,,63.1,78.8,74.3,24.36,140,80.8,83.3,10.6,None,0,None,67.1
82612,Northern Railway,Monsoon,Freight,10,40.69151828646567,61971,28.4,91.0,45.9,48.0,4.25,10.4,60.2,64.6,35.8,104.1,24.61,207,51.3,52.5,45.2,Brake Failure,1,Medium,81.0
82613,Central Railway,Monsoon,Express,26,104.37838521496131,173629,27.6,96.6,45.1,58.9,5.26,9.65,91.8,74.3,47.1,93.2,24.9,341,42.6,44.4,23.4,None,0,None,91.3
82614,South Central Railway,Monsoon,Express,33,112.8342324742794,62727,27.5,94.7,34.8,77.9,4.42,15.27,97.8,82.8,75.5,55.2,23.85,341,30.7,47.4,50.940000000000005,Track Defect,1,Medium,100.0
82615,South Central Railway,Summer,Passenger,11,69.32287398818613,223888,31.3,60.3,2.5,34.2,2.13,8.38,67.5,61.8,26.2,94.2,26.16,262,51.1,60.5,10.3,Brake Failure,1,Low,72.9
82616,Southern Railway,Summer,Passenger,25,72.98051238819141,64430,43.5,,11.9,67.3,,14.02,84.5,77.0,86.4,74.3,24.86,341,39.2,40.0,12.1,Track Defect,1,High,100.0
82617,Southern Railway,Winter,Metro,24,60.97806383292103,41814,21.4,41.1,7.8,40.9,3.14,9.18,85.9,63.8,44.7,100.6,23.38,72,90.4,76.2,3.3,None,0,None,59.3
82618,Northern Railway,Winter,Express,30,113.99528582558023,77875,20.6,47.2,3.0,76.7,4.29,13.57,95.7,71.8,77.6,55.5,26.37,114,82.1,69.8,5.2,None,0,None,78.3
82619,Southern Railway,Winter,Metro,19,63.711882254951135,55925,25.7,57.7,0.3,21.0,2.86,11.01,66.1,75.2,45.8,85.9,24.42,148,59.2,60.7,3.7,None,0,None,70.1
82620,South Central Railway,Summer,Passenger,24,80.78541303767159,184916,31.1,60.2,4.7,70.8,5.18,11.46,92.7,150.12,43.5,99.4,22.34,77,100.0,69.1,6.4,None,0,None,66.6
82621,Southern Railway,Summer,Freight,7,55.792034462108134,136232,42.3,59.2,12.6,24.4,2.32,3.28,65.6,60.7,21.4,106.5,21.92,4,100.0,92.5,9.5,None,0,None,42.3
82622,Eastern Railway,Winter,Freight,22,65.6366709560722,108203,20.3,66.1,4.2,67.0,5.45,10.37,85.8,70.5,65.9,86.0,25.52,235,45.9,49.0,11.4,None,0,None,93.2
82623,Western Railway,Summer,Express,13,114.12538174548459,31599,36.8,67.1,2.9,34.5,1.88,8.1,75.1,50.7,0.0,110.7,24.61,158,70.8,70.3,4.5,None,0,None,59.3
82624,Southern Railway,Winter,Passenger,2,79.8147291240368,97301,29.6,59.6,1.1,22.5,2.81,4.2,61.6,55.1,25.4,104.5,22.97,239,43.1,66.3,18.0,None,0,None,70.0
82625,Western Railway,Winter,Freight,18,52.57415576479264,42574,11.6,62.1,7.7,45.9,4.79,8.03,81.2,64.7,16.5,128.0,23.06,188,57.3,74.7,9.8,None,0,None,66.9
82626,Eastern Railway,Winter,Express,2,103.40164064364376,295760,27.3,49.6,0.7,22.2,2.15,2.74,67.1,51.6,24.1,106.9,24.04,19,95.0,100.0,4.2,None,0,None,40.7
82627,South Central Railway,Winter,Passenger,32,66.07315154846634,185934,28.3,,0.3,58.9,4.96,11.89,91.3,77.2,69.4,96.9,21.15,34,99.4,69.4,12.1,None,0,None,67.6
82628,Western Railway,Winter,Freight,33,47.93988017950866,98765,22.9,31.9,0.3,55.3,3.27,17.03,81.5,78.0,89.4,68.8,23.78,230,46.0,52.3,3.6,Track Defect,1,Low,92.5
82629,Northern Railway,Summer,Express,22,90.07675304827427,76014,40.2,50.3,6.6,30.5,1.41,9.31,81.6,60.7,32.4,107.6,23.74,265,49.8,61.0,6.6,None,0,None,73.1
82630,Northern Railway,Summer,Passenger,6,82.07831380796593,145609,31.8,50.6,6.3,1.6,0.17,11.06,51.9,48.6,27.1,117.3,23.0,114,70.6,55.6,13.2,Brake Failure,1,Low,61.0
82631,Eastern Railway,Winter,Passenger,5,81.80972814323906,218621,9.9,36.7,6.0,37.9,4.92,9.06,65.4,71.1,41.0,82.4,25.34,296,37.4,47.2,1.1,None,0,None,85.5
82632,Eastern Railway,Monsoon,Metro,5,58.026466219656214,199507,27.8,92.5,74.5,13.5,0.67,3.16,61.6,55.3,13.6,103.6,25.09,156,65.2,52.0,11.3,None,0,None,65.1
82633,Northern Railway,Monsoon,Express,19,114.62139479678423,153293,35.9,55.2,,39.8,2.96,10.91,75.1,64.0,44.6,89.9,26.52,81,85.6,81.0,44.8,None,0,None,58.6
82634,Southern Railway,Summer,Passenger,7,84.93852042919345,130085,30.5,75.0,3.9,0.0,0.27,4.47,57.9,40.2,30.4,97.2,26.41,283,49.6,61.3,10.0,None,0,None,65.2
82635,Northern Railway,Summer,Passenger,21,66.8161672315766,72738,34.0,63.1,1.3,38.3,1.73,10.75,67.4,50.2,30.1,92.0,24.22,349,30.1,40.0,7.0,None,0,None,89.1
82636,Southern Railway,Monsoon,Passenger,22,68.56603288458057,117391,27.4,81.5,83.5,50.6,2.73,9.93,81.7,58.4,37.4,97.0,23.98,2,89.9,83.1,10.4,None,0,None,58.0
82637,Southern Railway,Monsoon,Passenger,33,78.18621305171405,271838,25.8,89.3,,73.6,6.22,12.05,104.0,71.3,61.0,94.5,25.47,330,29.7,40.0,65.34,None,0,None,100.0
82638,South Central Railway,Winter,Passenger,20,78.40177750929493,46913,18.1,64.2,1.5,48.5,4.94,8.74,72.1,54.2,19.6,96.2,25.48,38,91.9,90.3,20.3,None,0,None,51.3
82639,Northern Railway,Monsoon,Express,13,96.50219030418125,31849,26.5,71.9,72.7,57.9,3.14,17.35,83.6,75.0,44.9,88.6,23.98,65,81.8,67.9,6.4,Track Defect,1,Medium,69.5
82640,Northern Railway,Winter,Express,20,117.02662675847061,94388,28.3,,0.3,42.1,4.13,9.21,95.9,66.1,47.3,90.4,21.71,148,75.1,74.9,9.0,None,0,None,65.1
82641,Central Railway,Summer,Express,24,94.14645806696123,93185,40.0,43.4,7.5,33.7,4.16,9.41,71.5,57.2,60.7,90.5,23.65,66,79.8,77.1,14.9,None,0,None,62.8
82642,Central Railway,Winter,Passenger,34,74.24067663428443,219335,26.5,57.6,,71.5,3.86,16.74,82.1,57.4,75.2,78.3,25.52,118,73.6,74.3,9.6,Track Defect,1,Medium,77.4
82643,Western Railway,Monsoon,Metro,14,55.30021674665691,113366,35.8,69.2,88.3,25.1,1.83,6.1,76.8,65.1,28.3,98.4,25.09,273,50.6,56.8,13.6,None,0,None,72.6
82644,Southern Railway,Winter,Freight,1,46.32757627366935,478846,16.7,59.2,,11.6,2.18,5.12,59.1,51.5,13.7,114.4,25.9,66,91.7,90.4,1.2,Track Defect,1,High,41.3
82645,Northern Railway,Monsoon,Freight,15,68.43028830978722,265435,24.5,92.9,68.0,34.3,2.56,10.2,71.1,58.2,51.3,88.6,24.25,236,61.0,62.7,31.0,Bearing Failure,1,High,72.9
82646,Central Railway,Winter,Metro,2,67.93633258600165,36652,18.5,45.4,0.8,24.3,0.86,5.07,69.3,45.7,23.9,107.7,23.47,75,92.9,87.6,5.0,None,0,None,46.8
82647,Southern Railway,Monsoon,Express,1,105.8521613422561,118374,33.9,87.4,65.1,26.2,3.2,0.97,67.2,58.5,0.0,115.9,24.66,341,26.1,41.8,22.9,None,0,None,82.0
82648,Central Railway,Summer,Passenger,28,84.38716246577373,77976,38.6,54.4,1.0,49.6,4.39,13.26,70.2,72.5,75.8,74.9,22.95,244,54.9,62.9,7.2,None,0,None,82.1
82649,Northern Railway,Winter,Freight,3,58.136718644456025,75436,20.8,49.0,6.6,8.4,1.44,4.43,51.0,52.2,0.0,118.6,23.08,18,93.8,88.5,8.6,None,0,None,38.5
82650,Central Railway,Winter,Express,22,103.51555657924288,19707,21.6,50.0,,49.2,3.98,11.5,87.1,71.0,53.8,93.2,26.48,84,93.3,87.6,0.6,None,0,None,57.3
82651,Northern Railway,Winter,Express,4,122.86627923955176,93312,18.8,70.9,4.5,9.7,2.58,7.5,51.6,62.2,25.7,115.6,25.86,206,71.5,67.3,3.0,None,0,None,57.9
82652,Southern Railway,Summer,Metro,2,63.93778600989859,61022,37.5,47.7,,5.2,1.76,3.25,56.8,54.5,5.5,122.6,22.55,52,88.7,82.6,15.48,None,0,None,42.5
82653,Eastern Railway,Summer,Express,25,123.82360443791185,194774,38.4,64.6,,59.5,5.08,9.45,78.1,66.3,51.2,99.6,26.96,250,41.9,47.0,11.4,None,0,None,91.2
82654,Western Railway,Winter,Passenger,32,74.44614050684504,29226,15.7,58.8,1.2,64.4,3.73,13.99,91.1,70.8,77.2,74.3,26.02,167,76.2,91.1,6.6,None,0,None,68.4
82655,Central Railway,Winter,Passenger,19,70.16582040393942,59102,17.0,27.4,3.6,31.5,1.98,10.91,63.5,58.1,30.6,111.8,24.82,254,38.0,48.6,10.3,None,0,None,81.6
82656,Northern Railway,Monsoon,Freight,2,53.70860826645992,107398,31.0,74.6,162.0,10.4,1.84,4.45,54.3,37.3,0.0,130.8,23.58,223,48.5,58.8,18.0,Wheel Defect,1,High,64.5
82657,Southern Railway,Monsoon,Passenger,33,88.04170885433585,91982,24.2,71.8,51.1,41.7,3.9,12.68,63.0,117.0,58.0,86.3,24.98,185,56.6,45.0,37.7,None,0,None,84.1
82658,Northern Railway,Summer,Freight,24,53.84590203128398,41340,37.8,38.9,3.6,49.8,3.52,14.17,70.0,58.7,70.5,73.0,26.34,6,93.2,82.6,5.9,Track Defect,1,Low,62.0
82659,Eastern Railway,Summer,Express,22,110.1670604575772,136749,31.0,53.2,7.0,46.4,2.62,8.9,86.5,67.9,60.5,82.6,20.98,118,81.8,73.5,6.1,Track Defect,1,Medium,66.7
82660,South Central Railway,Summer,Express,11,83.83169980959426,170865,31.3,55.7,1.1,17.5,1.88,9.36,52.5,49.8,44.3,103.1,24.79,281,37.6,41.9,6.2,None,0,None,83.0
82661,South Central Railway,Summer,Metro,31,74.06697007555456,81378,36.9,74.9,5.5,68.3,5.66,11.2,91.2,143.82000000000002,62.1,99.0,24.91,217,53.6,51.7,2.8,None,0,None,89.6
82662,Western Railway,Summer,Express,20,101.93018737007394,85524,42.4,,7.1,34.3,2.16,7.06,78.6,56.5,48.8,90.9,25.07,260,47.9,57.7,14.4,None,0,None,78.5
82663,Western Railway,Winter,Express,19,83.18070887209737,555071,5.8,48.6,0.4,74.8,5.77,6.97,94.4,72.7,36.8,90.5,22.12,230,56.6,58.2,9.9,None,0,None,84.0
82664,Southern Railway,Winter,Express,5,82.84427709874134,41848,13.0,,0.8,37.7,3.94,2.54,62.3,53.9,9.7,108.3,22.56,106,85.0,84.2,6.2,None,0,None,51.7
82665,Central Railway,Winter,Express,32,85.43013539262904,20682,20.0,55.2,1.3,42.6,3.17,12.19,82.5,65.6,71.2,75.6,,14,84.0,85.9,16.9,Bearing Failure,1,Low,61.8
82666,Central Railway,Summer,Express,5,84.14010700237966,50324,32.1,54.0,20.6,34.7,3.59,3.96,70.2,56.5,31.3,104.0,24.34,306,39.6,46.5,6.1,Signal Failure,1,High,82.9
82667,Northern Railway,Winter,Passenger,20,72.65479715602775,152856,15.8,50.1,1.9,26.8,,19.58,71.4,60.0,0.0,134.0,25.01,188,56.2,53.9,14.1,Track Defect,1,High,68.3
82668,Western Railway,Monsoon,Passenger,16,65.28571618151437,79941,29.5,76.4,,29.8,3.45,9.53,53.8,48.2,45.9,91.7,23.81,69,80.7,72.3,14.9,None,0,None,61.2
82669,Eastern Railway,Winter,Passenger,17,75.26725405236265,181881,26.5,45.3,1.7,39.6,3.74,7.34,73.0,65.8,42.8,100.0,25.03,142,84.0,74.9,2.9,None,0,None,61.2
82670,Central Railway,Winter,Passenger,7,63.3954303229336,1038206,26.4,66.7,2.5,30.1,0.42,4.86,83.3,74.3,0.0,130.9,23.87,193,57.4,58.2,2.0,None,0,None,67.0
82671,Central Railway,Summer,Express,5,109.86142622381101,142972,36.7,61.7,0.7,34.9,2.89,5.98,,57.2,0.0,115.8,22.16,294,48.1,60.4,6.3,None,0,None,70.1
82672,Eastern Railway,Monsoon,Passenger,33,54.4692544485779,66439,40.9,85.8,20.3,,2.56,20.55,83.4,70.6,84.4,69.1,23.93,40,100.0,100.0,24.8,Track Defect,1,Medium,54.6
82673,Southern Railway,Summer,Express,2,104.30887862938678,10416,34.9,60.0,2.3,22.5,3.46,3.04,69.4,61.3,26.0,100.2,23.42,322,30.1,40.0,6.9,None,0,None,84.5
82674,Western Railway,Monsoon,Metro,10,52.545290130456856,416802,22.6,85.5,46.9,34.7,,5.35,61.0,70.9,26.2,107.2,27.91,296,41.4,40.7,8.4,None,0,None,83.9
82675,Eastern Railway,Monsoon,Passenger,18,75.44559369667624,79985,25.0,84.2,15.5,32.2,1.75,12.61,74.2,63.1,41.0,101.6,23.99,117,63.5,62.9,34.0,Bearing Failure,1,Low,70.0
82676,Northern Railway,Winter,Express,26,109.57612354324603,100294,21.5,48.4,0.1,48.2,2.63,10.47,75.3,68.8,76.3,63.5,25.87,337,30.7,47.0,9.3,None,0,None,95.5
82677,Western Railway,Summer,Passenger,9,84.73677434797919,103638,29.6,48.9,6.6,18.9,1.75,3.82,66.9,61.7,7.4,118.9,22.02,23,99.0,74.9,18.5,None,0,None,46.2
82678,Northern Railway,Winter,Express,25,121.10166953272231,220540,18.6,48.2,3.6,60.5,5.92,10.51,,76.8,71.0,84.4,22.4,34,85.1,82.3,10.7,Wheel Defect,1,Low,67.3
82679,Northern Railway,Summer,Passenger,31,79.2964248197022,17606,31.4,57.9,8.1,59.4,4.11,12.21,82.4,67.3,52.2,89.6,20.74,84,91.8,73.0,5.3,None,0,None,66.0
82680,Northern Railway,Summer,Metro,7,67.0526052348427,57917,34.3,69.2,6.6,32.1,,5.35,72.0,55.2,16.8,91.2,25.21,295,28.5,40.0,8.4,None,0,None,86.0
82681,South Central Railway,Monsoon,Passenger,18,62.40414132082912,62143,28.7,91.9,36.6,39.5,2.28,10.06,66.1,71.8,19.1,105.2,24.51,203,60.8,61.4,12.4,None,0,None,70.0
82682,Northern Railway,Monsoon,Metro,14,70.28946407545851,160393,24.9,91.2,21.3,,2.65,6.77,78.2,68.7,23.5,112.4,22.94,18,98.5,84.6,17.4,Bearing Failure,1,High,53.5
82683,Southern Railway,Monsoon,Passenger,8,70.1257901669442,52202,23.0,79.9,71.4,24.8,1.91,4.11,71.5,53.5,0.4,127.1,25.32,339,25.6,40.0,19.6,None,0,None,82.6
82684,Central Railway,Winter,Passenger,30,44.043254877026584,308341,18.0,60.0,2.7,50.4,5.31,11.37,69.0,65.5,53.6,99.8,22.12,163,51.0,59.7,3.9,Signal Failure,1,Low,81.5
82685,South Central Railway,Summer,Freight,12,51.787263127961225,21070,36.6,53.2,7.7,28.5,2.48,5.03,,73.1,25.7,113.1,26.2,298,47.1,55.2,13.8,Wheel Defect,1,Medium,74.8
82686,Central Railway,Winter,Passenger,32,95.21442344221765,90575,6.6,45.8,10.1,73.1,,13.91,94.9,71.5,61.2,96.4,23.2,95,72.5,61.5,14.6,Track Defect,1,Medium,81.1
82687,Western Railway,Monsoon,Freight,13,54.6340240003023,63325,27.2,67.7,26.3,48.9,3.46,5.99,91.7,57.7,27.0,104.7,26.08,167,57.5,65.4,14.9,None,0,None,72.9
82688,Eastern Railway,Summer,Passenger,22,83.21518631405169,458391,39.9,70.1,4.9,76.3,6.4,7.91,88.0,63.9,54.8,98.9,25.75,258,52.3,67.0,7.6,None,0,None,84.8
82689,Southern Railway,Summer,Passenger,4,88.08139484894318,98431,37.3,67.6,13.9,25.7,,3.27,62.1,61.3,28.2,109.1,28.29,147,65.0,72.3,1.8,None,0,None,62.2
82690,Northern Railway,Monsoon,Passenger,8,90.74452748918178,63841,25.2,64.9,34.2,15.3,2.23,3.78,56.2,52.4,53.5,93.1,22.79,52,94.4,100.0,69.3,Wheel Defect,1,High,43.6
82691,Western Railway,Winter,Freight,24,55.13297116254037,47329,15.3,53.7,9.2,69.5,5.34,10.45,87.3,79.1,49.7,92.0,24.38,227,47.8,53.3,2.1,Wheel Defect,1,Low,89.2
82692,Northern Railway,Winter,Express,7,97.14359619626515,63313,20.9,44.4,2.1,33.5,,3.2,90.9,68.1,2.8,110.7,23.36,191,58.6,76.9,9.5,None,0,None,60.5
82693,Central Railway,Winter,Passenger,25,74.68760622047631,258888,28.9,63.2,1.8,60.8,3.74,12.09,81.4,67.8,50.2,96.1,26.94,332,45.2,55.8,11.7,None,0,None,86.8
82694,Southern Railway,Winter,Passenger,16,84.16546287237588,258474,20.7,55.4,0.9,35.8,2.35,7.35,75.6,58.6,44.2,88.7,24.02,221,54.3,63.9,7.3,None,0,None,73.7
82695,Western Railway,Monsoon,Freight,6,49.51867163826466,57127,23.6,81.5,54.0,18.5,2.8,3.7,75.5,46.9,29.8,98.3,21.11,75,82.2,75.9,46.9,Signal Failure,1,Critical,54.1
82696,Central Railway,Winter,Passenger,25,65.0309527259033,79591,17.4,45.8,1.1,66.0,4.22,13.74,102.8,66.2,56.1,80.4,23.32,253,52.6,60.7,2.7,None,0,None,84.9
82697,Northern Railway,Winter,Express,19,145.08767377720284,26800,16.7,47.1,0.8,25.8,3.51,11.66,61.5,66.6,26.5,107.3,23.98,330,31.5,44.9,4.3,None,0,None,83.0
82698,Western Railway,Summer,Express,24,101.36682751300192,113372,43.6,67.7,5.8,,3.23,9.91,,72.6,33.3,89.9,24.16,127,99.1,99.3,2.3,None,0,None,46.7
82699,Western Railway,Monsoon,Passenger,3,74.63407326175582,8968,30.2,71.8,65.0,0.4,1.58,1.3,55.4,41.7,14.4,116.2,24.31,341,41.6,40.0,22.5,None,0,None,73.8
82700,Central Railway,Summer,Express,13,105.80102988351736,151561,35.7,55.3,3.0,30.9,2.67,11.56,78.4,57.3,21.8,101.7,27.93,147,72.3,73.0,4.8,Signal Failure,1,Critical,60.1
82701,Eastern Railway,Summer,Passenger,22,68.12445047210085,272840,29.3,42.9,7.0,57.6,4.35,12.84,78.0,62.1,47.7,90.8,25.22,343,18.4,40.0,3.4,Brake Failure,1,High,100.0
82702,Northern Railway,Summer,Passenger,27,79.455837461192,30334,31.9,,6.5,45.9,2.97,9.94,95.2,64.5,28.1,94.7,25.31,53,79.1,74.2,11.5,None,0,None,62.3
82703,Northern Railway,Summer,Passenger,6,74.67630596010015,42902,28.5,68.5,9.7,2.3,0.57,4.07,70.0,45.7,33.5,87.2,,226,61.0,54.3,10.3,Signal Failure,1,Low,65.6
82704,Eastern Railway,Monsoon,Express,21,107.00146557909385,25550,27.7,77.0,42.9,50.6,2.66,8.31,80.1,54.6,50.2,93.3,24.76,51,83.7,78.7,16.4,Wheel Defect,1,High,63.6
82705,Central Railway,Summer,Passenger,5,87.02709117714151,62232,33.5,62.4,5.1,3.2,1.54,4.39,67.3,55.4,23.4,103.3,25.22,213,47.1,50.8,15.3,None,0,None,69.8
82706,South Central Railway,Summer,Express,6,122.30728489415702,73029,33.6,71.9,1.7,9.3,1.47,3.97,69.4,60.5,14.8,100.6,24.22,148,75.3,79.4,9.4,Wheel Defect,1,High,50.2
82707,Central Railway,Summer,Express,16,111.41382643453012,267818,38.7,58.8,10.7,51.3,3.51,11.62,85.4,54.2,28.0,112.5,22.3,170,55.1,66.0,2.7,None,0,None,74.1
82708,Southern Railway,Monsoon,Passenger,4,71.94771918815714,51347,31.5,99.0,68.8,8.1,0.0,2.37,81.3,50.7,21.3,128.4,22.68,113,73.9,77.1,23.2,None,0,None,52.2
82709,Northern Railway,Monsoon,Passenger,27,83.97404274365849,177248,25.4,,,63.6,,18.23,94.4,72.5,56.8,93.0,23.26,38,78.7,58.8,40.1,Track Defect,1,Low,77.3
82710,Northern Railway,Summer,Passenger,29,74.64417221378916,110115,47.1,51.0,7.8,59.8,3.89,11.71,84.1,79.1,58.7,88.8,23.5,68,70.3,70.4,5.4,Wheel Defect,1,Low,74.5
82711,Western Railway,Winter,Metro,19,54.46685926671376,45237,24.3,40.6,0.1,46.8,2.98,12.88,75.5,74.2,57.8,81.7,24.21,314,28.5,43.0,19.5,None,0,None,94.6
82712,Northern Railway,Summer,Passenger,22,79.31027709757589,120604,33.2,50.4,9.7,54.9,5.67,13.0,80.1,67.4,33.6,100.2,25.69,319,38.3,43.6,7.0,None,0,None,89.8
82713,Northern Railway,Monsoon,Passenger,13,86.5270264825006,102692,34.1,88.7,12.8,25.4,2.66,14.41,81.3,66.2,22.6,91.7,23.01,83,85.1,71.3,7.3,Track Defect,1,Medium,55.7
82714,Southern Railway,Summer,Express,8,116.67341872106881,55943,39.5,,16.2,24.5,3.69,8.3,65.5,61.3,37.0,96.0,22.59,153,77.5,68.2,13.9,None,0,None,61.2
82715,Western Railway,Monsoon,Express,1,99.95795275398959,128484,37.1,79.8,,0.0,1.87,3.76,58.2,43.5,27.0,109.1,23.73,189,56.5,74.2,25.9,None,0,None,57.4
82716,Western Railway,Summer,Passenger,7,80.91163844376094,77017,37.8,47.7,14.5,33.7,2.42,2.78,60.4,62.7,29.7,103.8,23.73,247,53.8,60.2,12.8,None,0,None,72.7
82717,Central Railway,Winter,Passenger,7,72.5833558810455,81028,24.1,40.5,4.5,16.4,1.37,4.2,121.67999999999999,49.9,30.5,111.3,24.96,255,46.2,59.8,4.4,None,0,None,70.9
82718,Northern Railway,Monsoon,Express,3,105.72150734673237,480224,25.6,82.2,83.5,8.3,,6.88,60.5,42.9,9.9,106.5,27.02,59,76.4,76.9,11.7,None,0,None,49.9
82719,Northern Railway,Monsoon,Passenger,3,64.92485637887557,30726,28.3,69.1,42.6,0.0,1.53,9.96,55.4,58.2,2.2,119.6,24.62,97,73.7,77.1,14.4,None,0,None,47.4
